excluded_months,exclude_count,all_windows_pass,m3_races,m3_roi,m3_hit_rate,m3_stake,m3_returns,m3_roi_without_top1,m3_top1_return_share,m3p5_races,m3p5_roi,m3p5_hit_rate,m3p5_stake,m3p5_returns,m3p5_roi_without_top1,m3p5_top1_return_share,m4_races,m4_roi,m4_hit_rate,m4_stake,m4_returns,m4_roi_without_top1,m4_top1_return_share,m4p5_races,m4p5_roi,m4p5_hit_rate,m4p5_stake,m4p5_returns,m4p5_roi_without_top1,m4p5_top1_return_share,m5_races,m5_roi,m5_hit_rate,m5_stake,m5_returns,m5_roi_without_top1,m5_top1_return_share,m5p5_races,m5p5_roi,m5p5_hit_rate,m5p5_stake,m5p5_returns,m5p5_roi_without_top1,m5p5_top1_return_share,m6_races,m6_roi,m6_hit_rate,m6_stake,m6_returns,m6_roi_without_top1,m6_top1_return_share,m6p5_races,m6p5_roi,m6p5_hit_rate,m6p5_stake,m6p5_returns,m6p5_roi_without_top1,m6p5_top1_return_share,m7_races,m7_roi,m7_hit_rate,m7_stake,m7_returns,m7_roi_without_top1,m7_top1_return_share,m7p5_races,m7p5_roi,m7p5_hit_rate,m7p5_stake,m7p5_returns,m7p5_roi_without_top1,m7p5_top1_return_share,m8_races,m8_roi,m8_hit_rate,m8_stake,m8_returns,m8_roi_without_top1,m8_top1_return_share,m8p5_races,m8p5_roi,m8p5_hit_rate,m8p5_stake,m8p5_returns,m8p5_roi_without_top1,m8p5_top1_return_share,m9_races,m9_roi,m9_hit_rate,m9_stake,m9_returns,m9_roi_without_top1,m9_top1_return_share,m9p5_races,m9p5_roi,m9p5_hit_rate,m9p5_stake,m9p5_returns,m9p5_roi_without_top1,m9p5_top1_return_share,m10_races,m10_roi,m10_hit_rate,m10_stake,m10_returns,m10_roi_without_top1,m10_top1_return_share,m10p5_races,m10p5_roi,m10p5_hit_rate,m10p5_stake,m10p5_returns,m10p5_roi_without_top1,m10p5_top1_return_share,m11_races,m11_roi,m11_hit_rate,m11_stake,m11_returns,m11_roi_without_top1,m11_top1_return_share,m11p5_races,m11p5_roi,m11p5_hit_rate,m11p5_stake,m11p5_returns,m11p5_roi_without_top1,m11p5_top1_return_share,m12a_races,m12a_roi,m12a_hit_rate,m12a_stake,m12a_returns,m12a_roi_without_top1,m12a_top1_return_share,m12_races,m12_roi,m12_hit_rate,m12_stake,m12_returns,m12_roi_without_top1,m12_top1_return_share
1 3 4 5 9 12,6,False,0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5519230769230768,0.29411764705882354,156.0,86.1,0.316025641025641,0.4274099883855981,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,33,0.5503225806451613,0.30303030303030304,310.0,170.6,0.38225806451612904,0.3053927315357562,45,0.40619047619047616,0.2222222222222222,420.0,170.6,0.28214285714285714,0.3053927315357562,68,0.9949206349206349,0.23529411764705882,630.0,626.8,0.6915873015873015,0.30488194001276325,82,1.7269531249999996,0.2682926829268293,768.0,1326.2999999999997,0.8906249999999997,0.4842795747568424,82,1.7269531249999996,0.2682926829268293,768.0,1326.2999999999997,0.8906249999999997,0.4842795747568424,82,1.7269531249999996,0.2682926829268293,768.0,1326.2999999999997,0.8906249999999997,0.4842795747568424,94,1.9625570776255707,0.2978723404255319,876.0,1719.2,1.229337899543379,0.3736040018613308,103,1.9247925311203318,0.30097087378640774,964.0,1855.4999999999998,1.2585062240663898,0.346160064672595,112,1.7699999999999998,0.2857142857142857,1050.0,1858.4999999999998,1.1582857142857141,0.34560129136400325,115,1.7384972170686455,0.2956521739130435,1078.0,1874.1,1.1426716141001856,0.3427245077637266,144,1.4684444444444442,0.2916666666666667,1350.0,1982.3999999999996,0.9926666666666665,0.32400121065375304,156,1.4090659340659337,0.30128205128205127,1456.0,2051.5999999999995,0.9679258241758238,0.31307272372782224,156,1.4090659340659337,0.30128205128205127,1456.0,2051.5999999999995,0.9679258241758238,0.31307272372782224
3 5 6 8 9 12,6,False,45,0.9825980392156863,0.35555555555555557,408.0,400.90000000000003,0.6566176470588236,0.33175355450236965,62,0.8634751773049646,0.3387096774193548,564.0,487.0,0.6276595744680851,0.2731006160164271,72,0.8214501510574017,0.3194444444444444,662.0,543.8,0.6205438066465256,0.24457521147480693,83,0.767018469656992,0.3373493975903614,758.0,581.4,0.59155672823219,0.22875816993464054,89,0.7386699507389164,0.33707865168539325,812.0,599.8000000000001,0.5748768472906405,0.22174058019339776,89,0.7386699507389164,0.33707865168539325,812.0,599.8000000000001,0.5748768472906405,0.22174058019339776,89,0.7386699507389164,0.33707865168539325,812.0,599.8000000000001,0.5748768472906405,0.22174058019339776,95,0.722926267281106,0.3473684210526316,868.0,627.5,0.5697004608294931,0.21195219123505976,107,0.6416155419222904,0.308411214953271,978.0,627.5,0.5056237218813906,0.21195219123505976,130,0.912205387205387,0.3,1188.0,1083.6999999999998,0.7513468013468012,0.17634031558549418,144,1.3447963800904976,0.3125,1326.0,1783.1999999999998,0.8604072398190045,0.36019515477792735,144,1.3447963800904976,0.3125,1326.0,1783.1999999999998,0.8604072398190045,0.36019515477792735,144,1.3447963800904976,0.3125,1326.0,1783.1999999999998,0.8604072398190045,0.36019515477792735,144,1.3447963800904976,0.3125,1326.0,1783.1999999999998,0.8604072398190045,0.36019515477792735,144,1.3447963800904976,0.3125,1326.0,1783.1999999999998,0.8604072398190045,0.36019515477792735,153,1.265014164305949,0.3006535947712418,1412.0,1786.1999999999998,0.810127478753541,0.35959019146792076,156,1.2512500000000002,0.3076923076923077,1440.0,1801.8000000000002,0.8052083333333335,0.3564768564768564,156,1.2512500000000002,0.3076923076923077,1440.0,1801.8000000000002,0.8052083333333335,0.3564768564768564,156,1.2512500000000002,0.3076923076923077,1440.0,1801.8000000000002,0.8052083333333335,0.3564768564768564,156,1.2512500000000002,0.3076923076923077,1440.0,1801.8000000000002,0.8052083333333335,0.3564768564768564
3 4 5 6 8 12,6,False,0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5519230769230768,0.29411764705882354,156.0,86.1,0.316025641025641,0.4274099883855981,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,38,0.5157142857142857,0.3157894736842105,350.0,180.5,0.3668571428571429,0.2886426592797784,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,50,0.49260869565217397,0.34,460.0,226.60000000000002,0.3793478260869566,0.22992056487202117,62,0.3975438596491228,0.27419354838709675,570.0,226.6,0.306140350877193,0.2299205648720212,85,0.8753846153846153,0.27058823529411763,780.0,682.8,0.6303846153846153,0.27987697715289983,99,1.5057734204793025,0.29292929292929293,918.0,1382.2999999999997,0.8061002178649235,0.46466034869420536,122,1.3631625441696111,0.3114754098360656,1132.0,1543.1,0.7957597173144876,0.41624003629058387,144,1.3070359281437125,0.2986111111111111,1336.0,1746.2,0.8262724550898204,0.3678272820982705,144,1.3070359281437125,0.2986111111111111,1336.0,1746.2,0.8262724550898204,0.3678272820982705,144,1.3070359281437125,0.2986111111111111,1336.0,1746.2,0.8262724550898204,0.3678272820982705,153,1.230098452883263,0.2875816993464052,1422.0,1749.2,0.7784106891701829,0.3671964326549279,156,1.217103448275862,0.2948717948717949,1450.0,1764.8,0.7741379310344828,0.3639505893019039,156,1.217103448275862,0.2948717948717949,1450.0,1764.8,0.7741379310344828,0.3639505893019039,156,1.217103448275862,0.2948717948717949,1450.0,1764.8,0.7741379310344828,0.3639505893019039,156,1.217103448275862,0.2948717948717949,1450.0,1764.8,0.7741379310344828,0.3639505893019039
1 2 4 5 6 10,6,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,48,1.4161434977578475,0.2916666666666667,446.0,631.6,0.8607623318385651,0.39217859404686506,60,1.3668439716312055,0.26666666666666666,564.0,770.9,0.9276595744680852,0.32131275132961473,66,1.2880645161290323,0.2878787878787879,620.0,798.6,0.8885483870967743,0.310167793638868,78,1.093972602739726,0.24358974358974358,730.0,798.6,0.7546575342465754,0.310167793638868,78,1.093972602739726,0.24358974358974358,730.0,798.6,0.7546575342465754,0.310167793638868,78,1.093972602739726,0.24358974358974358,730.0,798.6,0.7546575342465754,0.310167793638868,101,1.016313559322034,0.27722772277227725,944.0,959.4000000000001,0.7539194915254238,0.2581821972065874,123,1.012630662020906,0.2682926829268293,1148.0,1162.5000000000002,0.796864111498258,0.21307526881720426,135,1.238375796178344,0.28888888888888886,1256.0,1555.4,1.0411624203821657,0.15925163944965923,144,1.258705357142857,0.2916666666666667,1344.0,1691.6999999999998,1.0744047619047616,0.14642076018206537,153,1.185104895104895,0.28104575163398693,1430.0,1694.7,1.0118881118881118,0.14616156251843984,156,1.173045267489712,0.28846153846153844,1458.0,1710.3000000000002,1.0031550068587107,0.1448283926796468,156,1.173045267489712,0.28846153846153844,1458.0,1710.3000000000002,1.0031550068587107,0.1448283926796468,156,1.173045267489712,0.28846153846153844,1458.0,1710.3000000000002,1.0031550068587107,0.1448283926796468,156,1.173045267489712,0.28846153846153844,1458.0,1710.3000000000002,1.0031550068587107,0.1448283926796468
3 6 9 10 11 12,6,False,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,82,1.02372654155496,0.32926829268292684,746.0,763.7,0.829892761394102,0.18934136441010865,92,0.9721563981042656,0.31521739130434784,844.0,820.5000000000001,0.800829383886256,0.1762340036563071,103,0.9128723404255319,0.3300970873786408,940.0,858.1,0.7590425531914894,0.16851182845822163,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,121,1.1519056261343013,0.34710743801652894,1102.0,1269.3999999999999,0.9695099818511795,0.15834252402709945,130,1.1812605042016806,0.34615384615384615,1190.0,1405.6999999999998,1.0123529411764705,0.14298925802091486,139,1.1039968652037617,0.33093525179856115,1276.0,1408.7,0.946473354231975,0.14268474480017038,142,1.092254601226994,0.3380281690140845,1304.0,1424.3000000000002,0.9381134969325154,0.1411219546443867,142,1.092254601226994,0.3380281690140845,1304.0,1424.3000000000002,0.9381134969325154,0.1411219546443867,142,1.092254601226994,0.3380281690140845,1304.0,1424.3000000000002,0.9381134969325154,0.1411219546443867,156,1.146309192200557,0.36538461538461536,1436.0,1646.1,1.0063370473537603,0.12210679788591217
5 6 7 9 10 12,6,False,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,90,1.1361985472154963,0.32222222222222224,826.0,938.5,0.836319612590799,0.26393180607352157,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,111,1.0126470588235292,0.32432432432432434,1020.0,1032.8999999999999,0.7698039215686273,0.2398102430051312,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,123,0.9548672566371681,0.3333333333333333,1130.0,1079.0,0.7356637168141592,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,147,1.0919139465875372,0.3197278911564626,1348.0,1471.9,0.9081602373887241,0.16828588898702357,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202,156,1.11991643454039,0.32051282051282054,1436.0,1608.2,0.9474233983286908,0.15402313145131202
3 4 6 10 11 12,6,False,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,37,1.0733727810650886,0.2972972972972973,338.0,362.79999999999995,0.6455621301775146,0.3985667034178611,47,0.9623853211009175,0.2765957446808511,436.0,419.6,0.6307339449541285,0.3446139180171592,58,0.8593984962406016,0.3103448275862069,532.0,457.20000000000005,0.5875939849624061,0.31627296587926507,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,87,0.7955,0.3333333333333333,800.0,636.4,0.6147499999999999,0.22721558768070396,109,0.8361553784860558,0.3119266055045872,1004.0,839.5,0.6921314741035857,0.17224538415723645,121,1.1082733812949639,0.3305785123966942,1112.0,1232.3999999999999,0.9275179856115107,0.16309639727361247,130,1.1405833333333333,0.33076923076923076,1200.0,1368.6999999999998,0.9730833333333332,0.14685467962299995,139,1.0666407465007774,0.31654676258992803,1286.0,1371.6999999999998,0.9103421461897355,0.1465334985784064,142,1.0557838660578387,0.323943661971831,1314.0,1387.3000000000002,0.9028158295281584,0.14488574929719597,142,1.0557838660578387,0.323943661971831,1314.0,1387.3000000000002,0.9028158295281584,0.14488574929719597,142,1.0557838660578387,0.323943661971831,1314.0,1387.3000000000002,0.9028158295281584,0.14488574929719597,156,1.1127939142461964,0.3525641025641026,1446.0,1609.1,0.973789764868603,0.12491454850537569
4 5 6 7 10 12,6,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,45,1.2861244019138756,0.28888888888888886,418.0,537.6,0.6935406698564595,0.4607514880952381,55,1.151937984496124,0.2727272727272727,516.0,594.4,0.6718992248062016,0.41672274562584116,66,1.0326797385620916,0.30303030303030304,612.0,632.0,0.6279411764705882,0.3919303797468354,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,78,0.939196675900277,0.32051282051282054,722.0,678.1,0.5961218836565098,0.3652853561421619,90,0.8150240384615384,0.2777777777777778,832.0,678.0999999999999,0.5173076923076922,0.36528535614216195,90,0.8150240384615384,0.2777777777777778,832.0,678.0999999999999,0.5173076923076922,0.36528535614216195,90,0.8150240384615384,0.2777777777777778,832.0,678.0999999999999,0.5173076923076922,0.36528535614216195,113,0.8020076481835564,0.3008849557522124,1046.0,838.9,0.5652007648183557,0.2952676123495053,135,0.8336,0.28888888888888886,1250.0,1042.0,0.63544,0.23771593090211132,147,1.0566273932253312,0.30612244897959184,1358.0,1434.8999999999999,0.8742268041237112,0.1726252700536623,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778,156,1.0865836791147996,0.3076923076923077,1446.0,1571.2,0.915283540802213,0.15765020366598778
2 4 6 7 9 12,6,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,59,1.4181481481481482,0.3220338983050847,540.0,765.8,0.9594444444444443,0.3234525985897101,65,1.3202020202020204,0.3230769230769231,594.0,784.2,0.9031986531986532,0.3158633001785259,65,1.3202020202020204,0.3230769230769231,594.0,784.2,0.9031986531986532,0.3158633001785259,65,1.3202020202020204,0.3230769230769231,594.0,784.2,0.9031986531986532,0.3158633001785259,71,1.249076923076923,0.3380281690140845,650.0,811.9,0.8680000000000001,0.30508683335386133,83,1.0682894736842106,0.2891566265060241,760.0,811.9000000000001,0.7423684210526317,0.3050868333538613,106,1.307319587628866,0.2830188679245283,970.0,1268.1,1.0519587628865978,0.19533159845438058,120,1.775812274368231,0.3,1108.0,1967.6,1.1961191335740071,0.3264383004675747,120,1.775812274368231,0.3,1108.0,1967.6,1.1961191335740071,0.3264383004675747,120,1.775812274368231,0.3,1108.0,1967.6,1.1961191335740071,0.3264383004675747,132,1.941200657894737,0.3181818181818182,1216.0,2360.5,1.4129934210526316,0.2721033679305232,141,1.9147239263803681,0.3191489361702128,1304.0,2496.8,1.4221625766871167,0.2572492790772188,141,1.9147239263803681,0.3191489361702128,1304.0,2496.8,1.4221625766871167,0.2572492790772188,141,1.9147239263803681,0.3191489361702128,1304.0,2496.8,1.4221625766871167,0.2572492790772188,141,1.9147239263803681,0.3191489361702128,1304.0,2496.8,1.4221625766871167,0.2572492790772188,141,1.9147239263803681,0.3191489361702128,1304.0,2496.8,1.4221625766871167,0.2572492790772188,155,1.893175487465181,0.34838709677419355,1436.0,2718.6,1.4458913649025071,0.23626131096888103
4 6 8 9 11 12,6,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,65,1.3571666666666669,0.2923076923076923,600.0,814.3000000000001,0.9443333333333336,0.30418764583077484,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,86,1.1444584382871537,0.3023255813953488,794.0,908.7,0.8324937027707808,0.2725872125013756,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,115,1.3074669187145556,0.2956521739130435,1058.0,1383.2999999999997,1.073345935727788,0.17906455577242827,129,1.7414715719063547,0.31007751937984496,1196.0,2082.8,1.2044314381270904,0.3083829460341847,129,1.7414715719063547,0.31007751937984496,1196.0,2082.8,1.2044314381270904,0.3083829460341847,129,1.7414715719063547,0.31007751937984496,1196.0,2082.8,1.2044314381270904,0.3083829460341847,129,1.7414715719063547,0.31007751937984496,1196.0,2082.8,1.2044314381270904,0.3083829460341847,129,1.7414715719063547,0.31007751937984496,1196.0,2082.8,1.2044314381270904,0.3083829460341847,138,1.6269890795631823,0.2971014492753623,1282.0,2085.7999999999997,1.12597503900156,0.3079393997506952,141,1.6041221374045802,0.3049645390070922,1310.0,2101.4,1.1138167938931298,0.305653373941182,141,1.6041221374045802,0.3049645390070922,1310.0,2101.4,1.1138167938931298,0.305653373941182,141,1.6041221374045802,0.3049645390070922,1310.0,2101.4,1.1138167938931298,0.305653373941182,155,1.6110957004160886,0.33548387096774196,1442.0,2323.2,1.1656726768377252,0.27647210743801653
3 4 5 9 11 12,6,False,0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5519230769230768,0.29411764705882354,156.0,86.1,0.316025641025641,0.4274099883855981,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,38,0.5157142857142857,0.3157894736842105,350.0,180.5,0.3668571428571429,0.2886426592797784,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,67,1.0669381107491858,0.29850746268656714,614.0,655.1,0.755700325732899,0.2917111891314303,81,1.8013297872340424,0.32098765432098764,752.0,1354.6,0.9472074468085105,0.47416211427727745,81,1.8013297872340424,0.32098765432098764,752.0,1354.6,0.9472074468085105,0.47416211427727745,81,1.8013297872340424,0.32098765432098764,752.0,1354.6,0.9472074468085105,0.47416211427727745,93,2.0319767441860463,0.34408602150537637,860.0,1747.5,1.2851162790697674,0.3675536480686695,102,1.9871308016877636,0.3431372549019608,948.0,1883.8,1.3095991561181435,0.3409597621828219,111,1.8247582205029012,0.32432432432432434,1034.0,1886.7999999999997,1.2035783365570598,0.3404176383294467,114,1.7913370998116758,0.3333333333333333,1062.0,1902.3999999999996,1.1865348399246702,0.3376261564339782,143,1.507271364317841,0.32167832167832167,1334.0,2010.6999999999998,1.0257871064467765,0.3194409906997563,155,1.4443749999999997,0.32903225806451614,1440.0,2079.8999999999996,0.9983333333333331,0.30881292369825475,155,1.4443749999999997,0.32903225806451614,1440.0,2079.8999999999996,0.9983333333333331,0.30881292369825475
2 4 5 6 10 11,6,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,39,1.3662011173184356,0.3333333333333333,358.0,489.09999999999997,0.6743016759776536,0.5064404007360458,45,1.2317961165048543,0.3333333333333333,412.0,507.49999999999994,0.6305825242718446,0.4880788177339902,65,1.1536912751677852,0.3230769230769231,596.0,687.6,0.7380872483221477,0.3602385107620709,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,100,1.064331896551724,0.32,928.0,987.6999999999999,0.7974137931034483,0.2507846512098815,122,1.0519434628975266,0.30327868852459017,1132.0,1190.8000000000002,0.8331272084805655,0.20801142089351693,134,1.2771774193548386,0.3208955223880597,1240.0,1583.7,1.0774193548387097,0.15640588495295826,143,1.2951807228915662,0.32167832167832167,1328.0,1720.0,1.108659638554217,0.14401162790697675,152,1.2185289957567185,0.3092105263157895,1414.0,1723.0,1.0433521923620934,0.14376088218224028,155,1.2056865464632454,0.3161290322580645,1442.0,1738.6,1.0339112343966712,0.14247095364086046,155,1.2056865464632454,0.3161290322580645,1442.0,1738.6,1.0339112343966712,0.14247095364086046,155,1.2056865464632454,0.3161290322580645,1442.0,1738.6,1.0339112343966712,0.14247095364086046,155,1.2056865464632454,0.3161290322580645,1442.0,1738.6,1.0339112343966712,0.14247095364086046
1 2 3 4 6 9,6,False,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,40,1.2480874316939892,0.3,366.0,456.80000000000007,0.8530054644808744,0.3165499124343257,52,1.231611570247934,0.2692307692307692,484.0,596.1,0.9328512396694215,0.24257674886763964,58,1.155185185185185,0.29310344827586204,540.0,623.8,0.8874074074074073,0.2318050657261943,70,0.9596923076923076,0.24285714285714285,650.0,623.8,0.7372307692307691,0.2318050657261943,93,1.255813953488372,0.24731182795698925,860.0,1080.0,1.0336046511627908,0.17694444444444443,107,1.7830661322645287,0.27102803738317754,998.0,1779.4999999999995,1.1394789579158313,0.3609440854172521,107,1.7830661322645287,0.27102803738317754,998.0,1779.4999999999995,1.1394789579158313,0.3609440854172521,107,1.7830661322645287,0.27102803738317754,998.0,1779.4999999999995,1.1394789579158313,0.3609440854172521,119,1.9641952983725137,0.29411764705882354,1106.0,2172.4,1.3834538878842677,0.29566378199226656,128,1.9335845896147401,0.296875,1194.0,2308.7,1.3956448911222779,0.27820851561484816,137,1.806015625,0.2846715328467153,1280.0,2311.7,1.30421875,0.2778474715577281,140,1.779281345565749,0.29285714285714287,1308.0,2327.2999999999997,1.2882262996941893,0.2759850470502299,140,1.779281345565749,0.29285714285714287,1308.0,2327.2999999999997,1.2882262996941893,0.2759850470502299,140,1.779281345565749,0.29285714285714287,1308.0,2327.2999999999997,1.2882262996941893,0.2759850470502299,154,1.770208333333333,0.3246753246753247,1440.0,2549.0999999999995,1.3241666666666663,0.2519712839825821
